Frequency [kHz], IN1
10.398835938, -107.943634
10.403719727, -105.349854
10.408604492, -107.604149
10.413488281, -112.557053
10.418373047, -120
10.423257812, -107.690887
10.428141602, -105.385521
10.433026367, -106.47821
10.437910156, -109.318085
10.442794922, -111.0401
10.447679688000001, -109.204712
10.452563477, -112.332001
10.457448242, -108.644821
10.462332031, -105.988602
10.467216796999999, -105.307144
10.472101562, -108.214096
10.476985352, -114.613708
10.481870117, -112.115517
10.486753906, -112.049057
10.491638671999999, -113.632233
10.496523438, -115.930641
10.501407227, -119.487289
10.506291992, -114.759666
10.511175781, -115.16748
10.516060546999999, -114.078278
10.520945312, -110.230064
10.525829102, -106.792587
10.530713867000001, -105.698273
10.535597656, -106.713959
10.540482421999998, -108.074348
10.545367188, -115.317345
10.550250977, -115.031921
10.555135742000001, -109.274429
10.560019531, -105.307091
10.564904297, -102.427582
10.569789062, -101.522484
10.574672851999999, -100.790771
10.579557617, -100.72319
10.584441406, -103.165085
10.589326172, -107.372726
10.594210938, -110.295448
10.599094726999999, -110.402176
10.603979492, -107.661636
10.608863281, -107.577332
10.613748047, -109.343193
10.618632812, -112.279243
10.623516602, -117.214462
10.628401367, -113.721886
10.633285156, -110.419456
10.638169922, -107.113983
10.643054688, -104.874207
10.647938477, -106.237106
10.652823242, -112.522621
10.657707031, -120
10.662591797, -119.722435
10.667476562, -111.59671
10.672360352, -108.128471
10.677245117, -104.627167
10.682128905999999, -102.646774
10.687013671999999, -102.970749
10.691898438, -103.05014
10.696782227, -101.753532
10.701666992, -101.245888
10.706550781, -101.756729
10.711435546999999, -102.832451
10.716320312, -105.651276
10.721204102, -108.945786
10.726088867, -109.709229
10.730972656, -108.341599
10.735857421999999, -108.754379
10.740742188, -111.502548
10.745625977, -110.91468
10.750510742000001, -111.074913
10.755394531, -116.15818
10.760279296999999, -118.920654
10.765164062, -120
10.770047852, -117.60128
10.774932617000001, -118.641205
10.779816406, -111.528435
10.784701171999998, -110.302719
10.789585938, -112.151299
10.794469727, -109.467545
10.799354492, -110.146118
10.804238281, -120
10.809123047, -115.133041
10.814007812, -110.066383
10.818891601999999, -106.061813
10.823776367, -103.643707
10.828660156, -103.074913
10.833544922, -103.585449
10.838429688, -105.923782
10.843313476999999, -109.899063
10.848198242, -108.746658
10.853083008, -108.603661
10.857966797, -107.982719
10.862851562, -109.612656
10.867735352, -120
10.872620117, -107.549812
10.877504883, -103.512543
10.882388672, -103.346291
10.887273438, -104.884201
10.892157227, -105.552788
10.897041992, -105.360672
10.901926758, -104.084869
10.906810547, -103.62265
10.911695311999999, -105.85125
10.916579102, -106.819519
10.921463867, -106.145081
10.926348633, -104.725739
10.931232421999999, -105.439308
10.936117188, -107.725029
10.941000977, -110.767105
10.945885742, -118.626854
10.950770508, -113.192253
10.955654296999999, -106.889381
10.960539062, -107.08728
10.965422852, -108.388672
10.970307617, -105.046432
10.975192383, -101.22554
10.980076171999999, -99.867363
10.984960938, -100.187607
10.989844727, -101.445915
10.994729492000001, -102.537003
10.999614258, -101.639603
11.004498046999998, -101.780334
11.009382812, -104.57592
11.014266602, -108.178619
11.019151367000001, -110.534546
11.024036133, -105.882912
11.028919921999998, -102.095078
11.033804688, -100.504906
11.038688476999999, -100.490616
11.043573242, -101.817238
11.048458007999999, -103.660591
11.053341797, -104.371277
11.058226562, -102.933212
11.063110351999999, -101.694489
11.067995117, -102.347183
11.072879882999999, -102.968369
11.077763672, -102.370949
11.082648438, -101.087402
11.087532227, -102.801941
11.092416992, -110.060593
11.097301758, -117.204529
11.102185547, -113.014877
11.107070312, -108.671913
11.111954102, -107.285721
11.116838867, -110.435822
11.121723633, -112.27993
11.126607422, -103.210724
11.131492188, -102.457893
11.136375977, -106.917038
11.141260742, -112.81266
11.146145508, -113.469345
11.151029297, -120
11.155914061999999, -119.903488
11.160797852, -109.900055
11.165682617, -103.417755
11.170567383, -101.150528
11.175451171999999, -100.769562
11.180335938, -101.285309
11.185219727, -106.511841
11.190104492, -120
11.194989258, -108.16304
11.199873046999999, -105.385315
11.204757812, -103.808151
11.209641602, -102.45433
11.214526367000001, -101.89846
11.219411133, -102.662727
11.224294921999999, -103.949242
11.229179688, -105.189438
11.234063477, -108.008492
11.238948242000001, -108.932106
11.243833008, -107.819077
11.248716796999998, -106.727379
11.253601562, -104.377815
11.258485352, -102.125175
11.263370117000001, -101.620819
11.268254882999999, -102.876396
11.273138672, -104.212936
11.278023438, -102.862167
11.282907226999999, -102.339058
11.287791992, -103.241226
11.292676757999999, -102.723511
11.297560547, -101.450638
11.302445312, -101.326752
11.307329101999999, -102.363708
11.312213867, -105.39238
11.317098632999999, -108.569626
11.321982422, -109.943306
11.326867188, -108.605728
11.331750977, -107.016869
11.336635742, -107.729706
11.341520508, -106.58223
11.346404297, -103.905258
11.351289062, -104.446487
11.356172852, -107.777321
11.361057617, -114.030907
11.365942383, -114.822777
11.370826172, -106.358528
11.375710938000001, -103.847885
11.380594727, -104.283966
11.385479492, -106.039749
11.390364258, -105.496025
11.395248046999999, -105.143044
11.400132811999999, -108.177635
11.405016602, -108.923874
11.409901367, -111.340523
11.414786133, -120
11.419669921999999, -111.214828
11.424554688, -107.07486
11.429438477, -105.59671
11.434323242, -107.098244
11.439208008, -105.448044
11.444091796999999, -103.961884
11.448976562, -105.237686
11.453860352, -110.392601
11.458745117000001, -115.869659
11.463629883, -114.72744
11.468513671999998, -106.216087
11.473398438, -103.374191
11.478282227, -102.924919
11.483166992000001, -104.672516
11.488051758, -107.836945
11.492935546999998, -108.757088
11.497820312, -108.773033
11.502704102, -110.350914
11.507588867, -114.147659
11.512473632999999, -119.584839
11.517357422, -106.710663
11.522242188, -102.725639
11.527125976999999, -100.959137
11.532010742, -101.113815
11.536895507999999, -103.490753
11.541779297, -107.148972
11.546664062, -110.991577
11.551547852, -111.162796
11.556432617, -109.299637
11.561317383, -105.256203
11.566201172, -101.878967
11.571085938, -99.694946
11.575969727, -99.651245
11.580854492, -101.784164
11.585739258, -105.770416
11.590623047, -111.069504
11.595507812, -109.491226
11.600391602, -107.616562
11.605276367, -107.599304
11.610161133, -107.820358
11.615044922, -106.465225
11.619929688000001, -106.370712
11.624813477, -105.723587
11.629698242, -105.201767
11.634583008, -107.117188
11.639466796999999, -106.81324
11.644351562, -104.687263
11.649235352, -103.826378
11.654120117, -105.130554
11.659004883, -108.097504
11.663888671999999, -117.143265
11.668773438, -110.83548
11.673657227, -105.841179
11.678541992, -101.657715
11.683426758, -100.489388
11.688310546999999, -102.103188
11.693195312, -103.584557
11.698079102, -106.840584
11.702963867000001, -108.128014
11.707848633, -108.161026
11.712732421999998, -111.840401
11.717617188, -108.052002
11.722500977, -103.462532
11.727385742000001, -101.44133
11.732270508, -102.976669
11.737154297, -104.782448
11.742039062, -105.527512
11.746922851999999, -109.997162
11.751807617, -113.049507
11.756692382999999, -108.625183
11.761576172, -103.965744
11.766460938, -103.20047
11.771344726999999, -105.437004
11.776229492, -108.873718
11.781114257999999, -111.882324
11.785998047, -118.478859
11.790882812, -114.207932
11.795766602, -107.001312
11.800651367, -101.426277
11.805536133, -98.451355
11.810419922, -98.053139
11.815304688, -99.90358
11.820188477, -103.235626
11.825073242, -109.041176
11.829958008, -113.43457
11.834841797, -120
11.839726562, -113.994965
11.844610352, -111.308487
11.849495117, -110.344849
11.854379883, -106.430145
11.859263671999999, -104.952888
11.864148438, -105.130768
11.869032227, -104.835396
11.873916992, -103.14106
11.878801758, -103.216614
11.883685546999999, -108.214828
11.888570312, -120
11.893454102, -113.50724
11.898338867, -110.752304
11.903223633, -107.883072
11.908107421999999, -108.380272
11.912992188, -111.831352
11.917875977, -109.829063
11.922760742000001, -105.284996
11.927645508, -102.644112
11.932529296999999, -101.836929
11.937414062, -100.993195
11.942297852, -100.831451
11.947182617000001, -102.378525
11.952067383, -103.327141
11.956951171999998, -105.513428
11.961835938, -110.685333
11.966719727, -108.476639
11.971604492, -112.526367
11.976489257999999, -111.489342
11.981373047, -102.643394
11.986257812, -99.796722
11.991141601999999, -98.972244
11.996026367, -101.259674
12.000911132999999, -108.462151
12.005794922, -114.765381
12.010679688, -115.29586
12.015563476999999, -107.21981
12.020448242, -101.10569
12.025333008, -98.349426
12.030216797, -98.316414
12.035101562, -100.715477
12.039985352, -107.031601
12.044870117, -120
12.049754883, -114.093483
12.054638672, -108.435226
12.059523438, -105.767761
12.064407227, -106.148209
12.069291992, -109.022812
12.074176758, -109.557655
12.079060547, -111.918335
12.083945311999999, -111.796577
12.088829102, -108.522507
12.093713867, -109.294434
12.098598633, -108.594467
12.103482421999999, -113.582138
12.108367188, -113.700111
12.113250977, -108.064331
12.118135742, -105.63588
12.123020508, -106.175476
12.127904296999999, -106.626266
12.132789062, -105.897583
12.137672852, -104.360001
12.142557617, -102.693787
12.147442383, -103.632416
12.152326171999999, -103.671967
12.157210938, -102.478561
12.162094727, -104.095398
12.166979492000001, -104.784027
12.171864258, -105.287971
12.176748046999998, -109.42646
12.181632812, -110.433517
12.186516602, -108.208725
12.191401367000001, -108.499985
12.196286133, -107.016632
12.201169921999998, -106.839638
12.206054688, -110.931969
12.210938477, -112.689117
12.215823242, -107.491722
12.220708007999999, -107.820824
12.225591797, -107.96566
12.230476562, -106.867584
12.235360351999999, -109.611443
12.240245117, -120
12.245129882999999, -107.526001
12.250013672, -102.359856
12.254898438, -98.605377
12.259782227, -97.29377
12.264666992, -98.957863
12.269551758, -102.346161
12.274435547, -103.594803
12.279320312, -102.607841
12.284204102, -103.396255
12.289088867, -102.914215
12.293973633, -99.584641
12.298857422, -98.781242
12.303742188, -99.789589
12.308625977, -102.609589
12.313510742, -105.99501
12.318395508, -108.565735
12.323279297, -110.415665
12.328164061999999, -109.710243
12.333047852, -107.143951
12.337932617, -107.152863
12.342817383, -109.351051
12.347701171999999, -114.269196
12.352585938, -120
12.357469727, -110.600754
12.362354492, -105.296631
12.367239258, -104.239922
12.372123046999999, -103.698135
12.377007812, -103.239197
12.381891602, -107.188492
12.386776367, -111.590691
12.391661133, -109.519005
12.396544921999999, -108.643417
12.401429688, -109.898514
12.406313477, -113.60202
12.411198242000001, -113.631714
12.416083008, -107.577705
12.420966796999998, -104.334023
12.425851562, -104.068695
12.430735352, -107.487762
12.435620117000001, -110.367165
12.440504883, -107.778641
12.445388672, -104.21582
12.450273438, -102.911438
12.455157226999999, -105.266937
12.460041992, -113.072906
12.464926757999999, -113.429825
12.469810547, -111.296913
12.474695312, -111.972122
12.479579101999999, -111.033859
12.484463867, -105.992928
12.489348632999999, -105.196762
12.494232422, -107.555237
12.499117188, -110.658806
12.504001953000001, -108.098602
12.508885742, -105.801483
12.513770508, -107.901726
12.518654297, -115.214462
12.523539062, -118.98291
12.528423828000001, -107.653587
12.533307617, -106.062805
12.538192383, -106.649559
12.543076172, -107.65451
12.547960938000001, -115.015228
12.552845703000001, -114.503906
12.557729492, -111.069122
12.562614258, -118.049049
12.567498046999999, -111.591049
12.572382811999999, -103.726898
12.577267578, -102.275375
12.582151367, -103.881996
12.587036133, -108.017014
12.591919921999999, -119.782272
12.596804688, -110.999969
12.601689453, -111.521034
12.606573242, -108.050735
12.611458008, -106.319489
12.616341796999999, -104.202309
12.621226562, -103.645088
12.626111328, -104.26487
12.630995117000001, -106.12957
12.635879883, -108.050011
12.640763671999999, -106.794853
12.645648438, -106.593491
12.650533203, -107.603073
12.655416992000001, -112.710457
12.660301758, -107.673271
12.665185546999998, -108.193321
12.670070312, -110.471275
12.674955078, -109.707886
12.679838867, -105.002129
12.684723632999999, -103.641045
12.689607422, -103.973633
12.694492188, -103.129387
12.699376953000002, -101.972305
12.704260742, -100.574249
12.709145507999999, -100.330215
12.714029297, -102.343224
12.718914062, -106.048851
12.723798828000001, -109.014023
12.728682617, -106.375465
12.733567383, -106.466248
12.738451172, -109.462822
12.743335938, -113.217682
12.748220703000001, -120
12.753104492, -109.45462
12.757989258, -104.927528
12.762873047, -104.894333
12.767757812, -106.092987
12.772642578000001, -106.3274
12.777526367, -103.352875
12.782411133, -102.369949
12.787294922, -103.44558
12.792179688000001, -106.657349
12.797064453, -108.442268
12.801948242, -108.866821
12.806833008, -109.494385
12.811716796999999, -107.716942
12.816601562, -105.176086
12.821486328, -105.526825
12.826370117, -106.271217
12.831254883, -106.677765
12.836138671999999, -106.434433
12.841023438, -103.863762
12.845908203, -103.757286
12.850791992, -107.020401
12.855676758, -108.573807
12.860560546999999, -105.973083
12.865445312, -102.998848
12.870330078, -100.658249
12.875213867000001, -100.634109
12.880098633, -103.587357
12.884982421999998, -109.286156
12.889867188, -106.85495
12.894751953, -103.819794
12.899635742000001, -101.755188
12.904520508, -99.821609
12.909404296999998, -99.836472
12.914289062, -99.886688
12.919173828000002, -99.71373
12.924057617, -101.913025
12.928942382999999, -106.432693
12.933826172, -108.864044
12.938710938, -109.890678
12.943595703000002, -112.841682
12.948479492, -114.501663
12.953364257999999, -114.510887
12.958248047, -120
12.963132812, -116.854568
12.968017578000001, -117.258148
12.972901367, -117.02137
12.977786133, -112.575882
12.982669922, -108.891312
12.987554688, -106.068382
12.992439453000001, -105.334541
12.997323242, -105.430756
13.002208008, -104.613876
13.007091797, -103.311768
13.011976562, -104.057877
13.016861328000001, -106.872208
13.021745117, -110.657806
13.026629883, -117.850609
13.031513671999999, -112.601128
13.036398438, -107.50206
13.041283203, -105.307617
13.046166992, -103.555183
13.051051758, -101.958786
13.055935546999999, -100.701477
13.060820312, -99.675827
13.065705078, -99.705269
13.070588867, -102.050217
13.075473633, -106.699875
13.080357421999999, -109.699158
13.085242188, -105.730057
13.090126953, -104.825577
13.095010742000001, -105.87999
13.099895508, -108.318939
13.104779296999999, -106.028938
13.109664062, -102.261116
13.114548828, -100.860001
13.119432617000001, -101.514137
13.124317383, -102.71666
13.129201171999998, -102.929855
13.134085938, -103.506561
13.138970703, -104.520187
13.143854492000001, -106.634277
13.148739257999999, -111.379128
13.153623047, -104.710114
13.158507812, -101.612885
13.163392578000002, -100.583763
13.168276367, -99.232346
13.173161132999999, -98.458664
13.178044922, -99.015259
13.182929688, -100.369019
13.187814453000001, -103.456421
13.192698242, -107.19632
13.197583007999999, -103.630844
13.202466797, -102.094078
13.207351562, -102.86554
13.212236328000001, -107.930161
13.217120117, -120
13.222004883, -110.765221
13.226888672, -105.328209
13.231773438, -104.276413
13.236658203000001, -106.505577
13.241541992, -109.720154
13.246426758, -112.19529
13.251310547, -120
13.256195312, -120
13.261080078, -114.285889
13.265963867, -109.390533
13.270848633, -107.760475
13.275732421999999, -109.59462
13.280617188, -111.096252
13.285501953, -110.322708
13.290385742, -109.623032
13.295270508, -113.27903
13.300154296999999, -116.917099
13.305039062, -115.685623
13.309923828, -105.889145
13.314807617, -101.664307
13.319692383, -99.314537
13.324576171999999, -97.495041
13.329460938, -97.928841
13.334345703, -100.05278
13.339229492000001, -102.736015
13.344114258, -108.280746
13.348998046999998, -107.333832
13.353882812, -105.356628
13.358767578, -103.609451
13.363651367000001, -103.374214
13.368536133, -107.494934
13.373419921999998, -113.090988
13.378304688, -118.897018
13.383189453000002, -116.881012
13.388073242, -114.824646
13.392958007999999, -106.972244
13.397841797, -105.49173
13.402726562, -106.293823
13.407611328000002, -107.197128
13.412495117, -109.357468
13.417379882999999, -111.064873
13.422263672, -111.714897
13.427148438, -118.275742
13.432033203000001, -112.428749
13.436916992, -107.145164
13.441801758, -106.125244
13.446685547, -111.421631
13.451570312, -120
13.456455078000001, -108.745209
13.461338867, -103.874985
13.466223633, -101.645538
13.471107422, -100.302193
13.475992188, -101.353905
13.480876953000001, -102.662979
13.485760742, -104.033478
13.490645508, -107.742615
13.495529297, -105.405739
13.500414061999999, -99.965988
13.505298828, -97.373795
13.510182617, -96.448021
13.515067383, -97.911972
13.519951171999999, -101.600662
13.524835938, -103.345642
13.529720703, -104.57959
13.534604492, -107.334503
13.539489258, -110.666901
13.544373046999999, -114.978676
13.549257812, -114.399178
13.554142578, -108.681755
13.559026367, -106.347107
13.563911133, -108.621231
13.568794921999999, -111.620346
13.573679688, -109.393829
13.578564453, -103.750183
13.583448242000001, -99.354233
13.588333008, -96.815872
13.593216796999998, -95.746521
13.598101562, -96.907997
13.602986328, -101.742432
13.607870117000001, -110.60788
13.612754883, -106.054565
13.617638672, -101.071587
13.622523438, -99.713478
13.627408203000002, -99.813736
13.632291992, -99.876999
13.637176757999999, -99.838425
13.642060547, -100.412247
13.646945312, -101.270706
13.651830078000001, -102.999725
13.656713867, -108.465874
13.661598632999999, -113.437363
13.666482422, -105.000069
13.671367188, -102.652802
13.676251953000001, -102.148911
13.681135742, -103.604111
13.686020508, -107.524033
13.690904297, -107.056282
13.695789062, -107.32148
13.700673828000001, -110.231133
13.705557617, -111.786972
13.710442383, -119.758385
13.715326172, -120
13.720210938000001, -117.95755
13.725095703000001, -110.158539
13.729979492, -105.552048
13.734864258, -102.285217
13.739748046999999, -101.414673
13.744632811999999, -102.899033
13.749517578, -105.1129
13.754401367, -111.751266
13.759286133, -111.549759
13.764169921999999, -108.238213
13.769054688, -109.674416
13.773939453, -113.738464
13.778823242, -111.55883
13.783708008, -108.796837
13.788591796999999, -103.758011
13.793476562, -101.913078
13.798361328, -102.66552
13.803245117000001, -102.106781
13.808129883, -100.59938
13.813013671999999, -100.838005
13.817898438, -102.140892
13.822783203, -104.017487
13.827666992000001, -108.195374
13.832551758, -112.670517
13.837435546999998, -116.231155
13.842320312, -110.071175
13.847205078, -108.216019
13.852088867, -107.887947
13.856973632999999, -106.548172
13.861857422, -108.644753
13.866742188, -112.438202
13.871626953000002, -114.847107
13.876510742, -120
13.881395507999999, -115.519783
13.886279297, -108.245316
13.891164062, -107.201019
13.896048828000001, -104.527725
13.900932617, -104.630478
13.905817383, -105.167801
13.910701172, -103.81839
13.915585938, -103.370934
13.920470703000001, -101.89003
13.925354492, -100.16478
13.930239258, -100.622589
13.935123047, -101.851761
13.940007812, -101.201965
13.944892578000001, -100.52446
13.949776367, -100.696655
13.954661133, -101.844643
13.959544922, -104.062767
13.964429688000001, -104.617752
13.969314453, -99.29229
13.974198242, -96.892761
13.979083008, -97.873138
13.983966796999999, -103.455338
13.988851562, -94.641922
13.993736328, -89.003296
13.998620117, -88.047318
14.003504883, -88.221802
14.008388671999999, -90.979652
14.013273438, -100.382416
14.018158203, -107.998611
14.023041992, -111.424973
14.027926758, -117.015182
14.032810546999999, -110.712158
14.037695312, -110.6726
14.042580078, -109.308891
14.047463867000001, -104.122658
14.052348633, -100.8871
14.057232421999998, -98.839569
14.062117188, -97.758064
14.067001953, -98.730423
14.071885742000001, -100.570663
14.076770508, -100.686417
14.081654296999998, -100.54866
14.086539062, -101.660843
14.091423828000002, -100.514343
14.096307617, -98.384171
14.101192382999999, -98.062988
14.106076172, -99.106674
14.110960938, -99.31823
14.115845703000002, -100.554512
14.120729492, -104.303299
14.125614257999999, -106.659966
14.130498047, -107.220146
14.135382812, -106.390648
14.140267578000001, -106.763687
14.145151367, -108.088699
14.150036133, -114.990784
14.154919922, -113.142029
14.159804688, -109.565689
14.164689453000001, -108.77005
14.169573242, -109.594643
14.174458008, -107.794434
14.179342773, -105.6745
14.184226562, -109.488434
14.189111328000001, -118.953018
14.193995117, -117.792801
14.198879883, -113.537712
14.203764648, -114.430939
14.208648438, -119.309624
14.213533203, -120
14.218416992, -111.51445
14.223301758, -107.845978
14.228186523, -102.64534
14.233070312, -100.874115
14.237955078, -102.760864
14.242838867, -107.598495
14.247723633, -113.949554
14.252608398, -113.262604
14.257492188, -110.106445
14.262376953, -108.910187
14.267260742000001, -111.674362
14.272145508, -120
14.277030273000001, -120
14.281914062, -112.999634
14.286798828, -108.273308
14.291682617000001, -105.265747
14.296567383, -103.821686
14.301452148000001, -103.139992
14.306335938, -103.062531
14.311220703, -105.567741
14.316104492000001, -109.340576
14.320989257999999, -107.479324
14.325874023, -107.324997
14.330757812, -112.092972
14.335642578000002, -110.142708
14.340526367, -111.676056
14.345411132999999, -120
14.350295898, -115.417564
14.355179688, -110.155197
14.360064453000001, -105.454948
14.364948242, -103.652275
14.369833007999999, -106.028427
14.374717773, -108.203857
14.379601562, -105.624908
14.384486328000001, -104.37056
14.389370117, -103.693504
14.394254883, -101.629364
14.399139648, -102.037506
14.404023438, -105.404884
14.408908203000001, -109.272781
14.413791992, -112.099823
14.418676758, -113.806458
14.423561523, -118.269592
14.428445312, -120
14.433330078000001, -113.911583
14.438213867, -110.53051
14.443098633, -114.456215
14.447983398, -115.665985
14.452867188, -120
14.457751953, -120
14.462635742, -113.489906
14.467520508, -108.397202
14.472405273, -108.89505
14.477289062, -110.969536
14.482173828, -120
14.487057617, -106.286606
14.491942383, -101.752869
14.496827148, -100.133598
14.501710938, -100.139175
14.506595703, -102.419044
14.511479492000001, -106.267197
14.516364258, -107.723099
14.521249023000001, -108.297203
14.526132812, -111.790085
14.531017578, -110.174957
14.535901367000001, -105.942642
14.540786133, -104.970291
14.545670898000001, -104.477203
14.550554688, -103.892632
14.555439453000002, -105.422852
14.560323242, -108.835831
14.565208007999999, -116.926575
14.570092773, -109.618416
14.574976562, -106.337799
14.579861328000002, -103.720886
14.584745117, -102.348114
14.589629882999999, -104.0327
14.594514648, -110.227173
14.599398438, -118.739548
14.604283203000001, -107.524353
14.609166992, -103.194847
14.614051758, -102.00769
14.618936523, -101.979401
14.623820312, -102.705994
14.628705078000001, -103.81459
14.633588867, -103.355675
14.638473633, -102.921867
14.643358398, -103.178749
14.648242188, -100.66243
14.653126953000001, -100.118446
14.658010742, -102.079544
14.662895508, -108.719971
14.667780273, -112.484436
14.672664061999999, -108.160179
14.677548828, -106.511848
14.682432617, -107.30854
14.687317383, -112.670738
14.692202148, -120
14.697085938, -110.968361
14.701970703, -105.879066
14.706854492, -101.09977
14.711739258, -99.043968
14.716624023, -99.212914
14.721507812, -100.011864
14.726392578, -100.853889
14.731276367, -102.854767
14.736161133, -105.555954
14.741045898, -107.686935
14.745929688, -108.58078
14.750814453, -106.380753
14.755698242000001, -105.648819
14.760583008, -108.277756
14.765467773000001, -111.875168
14.770351562, -104.044907
14.775236328, -100.463341
14.780120117000001, -98.162346
14.785004883, -96.782951
14.789889648, -96.647018
14.794773438, -98.079407
14.799658203000002, -101.60553
14.804541992, -106.346092
14.809426757999999, -119.133163
14.814311523, -112.900192
14.819195312, -108.397247
14.824080078000001, -106.857452
14.828963867, -107.62944
14.833848632999999, -110.098457
14.838733398, -109.055862
14.843617188, -102.948013
14.848501953000001, -100.853699
14.853385742, -100.445778
14.858270508, -101.355507
14.863155273, -103.159653
14.868039062, -105.223389
14.872923828000001, -105.416481
14.877807617, -104.953651
14.882692383, -108.28595
14.887577148, -114.443863
14.892460938000001, -105.542366
14.897345703000001, -101.062897
14.902229492, -101.420563
14.907114258, -107.99144
14.911999023, -113.04509
14.916882811999999, -108.67775
14.921767578, -105.766106
14.926651367, -105.654182
14.931536133, -104.574348
14.936420898, -104.002014
14.941304688, -104.251175
14.946189453, -104.456192
14.951073242, -105.054771
14.955958008, -104.661324
14.960842773, -104.401169
14.965726562, -104.43222
14.970611328, -105.797897
14.975495117000001, -104.721893
14.980379883, -99.996956
14.985264648000001, -99.417862
14.990148438, -100.239182
14.995033203, -103.244415
14.999916992000001, -110.403587
15.004801758, -106.801872
15.009686523000001, -106.028969
15.014570312, -104.598457
15.019455078, -103.787811
15.024338867, -101.884537
15.029223632999999, -101.780663
15.034108398, -102.716248
15.038992188, -103.034668
15.043876953000002, -104.518883
15.048760742, -107.473633
15.053645507999999, -115.833824
15.058530273, -113.754318
15.063414062, -111.163071
15.068298828000001, -109.175964
15.073182617, -110.498344
15.078067383, -120
15.082952148, -111.954002
15.087835938, -107.308739
15.092720703000001, -109.677872
15.097604492, -116.6987
15.102489258, -109.21833
15.107374023, -106.948242
15.112257812, -114.665756
15.117142578000001, -109.348419
15.122026367, -103.352432
15.126911133, -101.684052
15.131795898, -103.314507
15.136679688000001, -104.733994
15.141564453, -104.078659
15.146448242, -103.417587
15.151333008, -102.094864
15.156217773, -101.272346
15.161101562, -102.204697
15.165986328, -103.189728
15.170870117, -102.62529
15.175754883, -103.420448
15.180639648, -108.761559
15.185523438, -109.438324
15.190408203, -104.429436
15.195291992, -103.4543
15.200176758, -103.796539
15.205061523, -104.956329
15.209945312, -109.663307
15.214830078, -106.291771
15.219713867000001, -105.102737
15.224598633, -107.966995
15.229483398000001, -109.272903
15.234367188, -105.849976
15.239251953, -102.285126
15.244135742000001, -99.985977
15.249020508, -99.652573
15.253905273, -101.325668
15.258789062, -105.599709
15.263673828000002, -109.026909
15.268557617, -102.956146
15.273442382999999, -100.954758
15.278327148, -101.957825
15.283210938, -105.89875
15.288095703000002, -105.528198
15.292979492, -101.456879
15.297864257999999, -100.73922
15.302749023, -101.472717
15.307632812, -104.483223
15.312517578000001, -108.525787
15.317401367, -104.990776
15.322286133, -105.299072
15.327170898, -108.022705
15.332054688, -111.280838
15.336939453000001, -103.410507
15.341823242, -100.651276
15.346708008, -100.299789
15.351592773, -101.73455
15.356476562, -105.628807
15.361361328000001, -114.786522
15.366245117, -117.553169
15.371129883, -109.631912
15.376014648, -106.482018
15.380898438000001, -107.102821
15.385783203, -109.777611
15.390666992, -107.541443
15.395551758, -107.834084
15.400436523, -110.800568
15.405320312, -115.932739
15.410205078, -115.477982
15.415088867, -107.272255
15.419973633, -103.451263
15.424858398, -102.102592
15.429742188, -105.054359
15.434626953, -108.282867
15.439510742, -107.183342
15.444395508, -103.255081
15.449280273000001, -101.301392
15.454164062, -100.999115
15.459048828, -101.204025
15.463932617000001, -102.278152
15.468817383, -102.912514
15.473702148000001, -103.377953
15.478585938, -102.527939
15.483470703, -101.915955
15.488354492000001, -103.537796
15.493239258, -106.0326
15.498124023, -107.590675
15.503007812, -104.941086
15.507892578000002, -102.491287
15.512776367, -102.240051
15.517661132999999, -105.348984
15.522545898, -109.714294
15.527429688, -114.094482
15.532314453000001, -111.132553
15.537198242, -107.205925
15.542083007999999, -108.961044
15.546967773, -112.990921
15.551851562, -115.968231
15.556736328000001, -117.616058
15.561620117, -110.754509
15.566504883, -107.672867
15.571389648, -109.563049
15.576273438, -108.779572
15.581158203000001, -102.755264
15.586041992, -100.538322
15.590926758, -101.415192
15.595811523, -105.473541
15.600695312, -110.503387
15.605580078000001, -108.015327
15.610463867, -106.907944
15.615348633, -105.685654
15.620233398, -104.248749
15.625117188, -102.746811
15.630001953, -103.711937
15.634885742, -107.692612
15.639770508, -107.536247
15.644655273, -104.065918
15.649539062, -104.822403
15.654423828, -113.155663
15.659307617, -105.381821
15.664192383, -100.163002
15.669077148, -99.259232
15.673960938, -100.59333
15.678845703, -102.787415
15.683729492000001, -103.46833
15.688614258, -104.818047
15.693499023000001, -112.107506
15.698382812, -111.810211
15.703267578, -103.511971
15.708151367000001, -101.20871
15.713036133, -100.581589
15.717920898000001, -101.111359
15.722804688, -102.063911
15.727689453, -103.854332
15.732573242, -105.71344
15.737458007999999, -104.458397
15.742342773, -102.42659
15.747226562, -100.438782
15.752111328000002, -98.34977
15.756995117, -97.891243
15.761879882999999, -98.906494
15.766764648, -100.076286
15.771648438, -101.006882
15.776533203000001, -102.133064
15.781416992, -105.359848
15.786301758, -112.954941
15.791186523, -118.659859
15.796070312, -109.034729
15.800955078000001, -106.974472
15.805838867, -105.666206
15.810723633, -105.078285
15.815608398, -107.882751
15.820492188, -109.927887
15.825376953000001, -114.155159
15.830260742, -120
15.835145508, -118.28389
15.840030273, -109.31131
15.844914061999999, -105.262367
15.849798828, -105.970596
15.854683594, -108.246841
15.859567383, -106.02301
15.864452148, -102.064362
15.869335938, -100.246811
15.874220703, -101.506241
15.879105469, -104.358063
15.883989258, -106.277817
15.888874023, -107.340462
