Frequency [kHz], IN2
2.340087891, -111.454247
2.3406982419999998, -110.292465
2.341308594, -109.750916
2.3419189449999998, -108.525322
2.342529297, -107.095627
2.3431396479999997, -105.814651
2.34375, -105.310501
2.3443603520000003, -106.275742
2.344970703, -106.154709
2.3455810550000002, -105.177216
2.346191406, -106.170792
2.3468017580000002, -109.019974
2.347412109, -115.389328
2.3480224610000002, -106.22242
2.348632812, -103.798515
2.3492431639999998, -104.415901
2.349853516, -104.764435
2.3504638669999998, -106.189896
2.351074219, -108.46843
2.3516845699999998, -108.957077
2.352294922, -109.688919
2.3529052729999997, -113.757294
2.353515625, -117.245758
2.3541259770000003, -114.268791
2.354736328, -115.885101
2.3553466800000002, -118.673798
2.355957031, -112.934044
2.3565673830000002, -108.98378
2.357177734, -107.194855
2.3577880860000002, -106.805878
2.358398438, -107.933899
2.3590087889999998, -109.594955
2.359619141, -112.873619
2.3602294919999998, -116.415024
2.360839844, -115.063339
2.3614501949999998, -113.076408
2.362060547, -109.390259
2.3626708979999997, -108.059052
2.36328125, -110.101471
2.3638916020000003, -113.313919
2.364501953, -117.858368
2.3651123050000002, -119.066315
2.365722656, -117.972931
2.3663330080000002, -113.626114
2.366943359, -109.646088
2.3675537110000002, -108.553329
2.368164062, -108.402412
2.3687744139999998, -108.656448
2.369384766, -109.931427
2.3699951169999998, -108.55072
2.370605469, -111.830681
2.3712158199999998, -120
2.371826172, -113.28907
2.3724365229999997, -108.855988
2.373046875, -108.292038
2.3736572270000003, -110.144417
2.374267578, -111.896713
2.3748779300000002, -113.662415
2.375488281, -111.262436
2.3760986330000002, -111.137146
2.376708984, -109.96804
2.3773193360000002, -109.667595
2.377929688, -111.629601
2.3785400389999998, -114.381096
2.379150391, -116.186005
2.3797607419999998, -115.547134
2.380371094, -116.157288
2.3809814449999998, -118.945053
2.381591797, -114.607697
2.3822021479999997, -107.674576
2.3828125, -105.728851
2.3834228520000003, -108.235542
2.384033203, -117.559982
2.3846435550000002, -111.258614
2.385253906, -106.868927
2.3858642580000002, -110.712921
2.386474609, -120
2.3870849610000002, -114.706383
2.387695312, -112.30838
2.3883056639999998, -110.979874
2.388916016, -106.923439
2.3895263669999998, -106.343803
2.390136719, -106.490097
2.3907470699999998, -106.281647
2.391357422, -107.817856
2.3919677729999997, -111.987343
2.392578125, -115.011108
2.3931884770000003, -109.904465
2.393798828, -107.706078
2.3944091800000002, -106.199814
2.395019531, -108.289368
2.3956298830000002, -112.462837
2.396240234, -106.496597
2.3968505860000002, -104.395027
2.397460938, -104.397217
2.3980712889999998, -105.134995
2.398681641, -105.803085
2.3992919919999998, -104.792946
2.399902344, -103.767151
2.4005126949999998, -104.501831
2.401123047, -105.885582
2.4017333979999997, -108.489059
2.40234375, -112.15918
2.4029541020000003, -113.347336
2.403564453, -113.634048
2.4041748050000002, -115.646019
2.404785156, -117.147942
2.4053955080000002, -116.838715
2.406005859, -112.367996
2.4066162110000002, -109.185577
2.407226562, -106.194572
2.4078369139999998, -104.448082
2.408447266, -105.626724
2.4090576169999998, -112.557327
2.409667969, -120
2.4102783199999998, -109.964035
2.410888672, -105.776703
2.4114990229999997, -106.662735
2.412109375, -108.992805
2.4127197270000003, -108.797974
2.413330078, -108.263412
2.4139404300000002, -110.088516
2.414550781, -114.701759
2.4151611330000002, -116.183128
2.415771484, -113.168961
2.4163818360000002, -111.7136
2.416992188, -109.282028
2.4176025389999998, -106.139984
2.418212891, -106.596916
2.4188232419999998, -113.483162
2.419433594, -112.714371
2.4200439449999998, -108.926559
2.420654297, -106.84137
2.4212646479999997, -108.468781
2.421875, -115.264015
2.4224853520000003, -116.649895
2.423095703, -115.001862
2.4237060550000002, -113.769989
2.424316406, -112.757858
2.4249267580000002, -114.726044
2.425537109, -118.558418
2.4261474610000002, -116.835625
2.426757812, -113.622162
2.4273681639999998, -115.728622
2.427978516, -119.723518
2.4285888669999998, -119.583206
2.429199219, -117.778717
2.4298095699999998, -108.630127
2.430419922, -107.580002
2.4310302729999997, -108.012299
2.431640625, -107.71257
2.4322509770000003, -111.066895
2.432861328, -116.756203
2.4334716800000002, -118.16713
2.434082031, -115.319305
2.4346923830000002, -114.351494
2.435302734, -112.618866
2.4359130860000002, -111.40583
2.436523438, -108.317291
2.4371337889999998, -106.317444
2.437744141, -107.016106
2.4383544919999998, -109.006912
2.438964844, -110.043198
2.4395751949999998, -110.553177
2.440185547, -111.131142
2.4407958979999997, -110.62384
2.44140625, -110.115959
2.4420166020000003, -109.483757
2.442626953, -108.797867
2.4432373050000002, -108.462608
2.443847656, -109.24984
2.4444580080000002, -110.509789
2.445068359, -110.719231
2.4456787110000002, -112.737473
2.446289062, -118.076591
2.4468994139999998, -120
2.447509766, -117.200844
2.4481201169999998, -114.093155
2.448730469, -110.710152
2.4493408199999998, -108.88253
2.449951172, -107.631981
2.4505615229999997, -107.041687
2.451171875, -107.533028
2.4517822270000003, -112.807655
2.452392578, -112.623352
2.4530029300000002, -105.300735
2.453613281, -102.665726
2.4542236330000002, -103.191086
2.454833984, -104.448715
2.4554443360000002, -104.364311
2.456054688, -104.072723
2.4566650389999998, -104.976517
2.457275391, -108.424591
2.4578857419999998, -114.27552
2.458496094, -120
2.4591064449999998, -117.454079
2.459716797, -113.798019
2.4603271479999997, -116.767113
2.4609375, -115.277473
2.4615478520000003, -111.148041
2.462158203, -108.677002
2.4627685550000002, -107.773758
2.463378906, -108.276604
2.4639892580000002, -113.010696
2.464599609, -119.82988
2.4652099610000002, -118.271698
2.465820312, -113.340225
2.4664306639999998, -112.64695
2.467041016, -120
2.4676513669999998, -120
2.468261719, -115.788132
2.4688720699999998, -115.404938
2.469482422, -115.512123
2.4700927729999997, -117.032913
2.470703125, -117.279297
2.4713134770000003, -112.503746
2.471923828, -110.334938
2.4725341800000002, -108.095291
2.473144531, -111.727676
2.4737548830000002, -111.240654
2.474365234, -109.1008
2.4749755860000002, -109.445038
2.475585938, -111.122391
2.4761962889999998, -112.502403
2.476806641, -109.721222
2.4774169919999998, -108.826904
2.478027344, -109.211006
2.4786376949999998, -111.054581
2.479248047, -109.083496
2.4798583979999997, -106.74678
2.48046875, -108.584213
2.4810791020000003, -112.396889
2.481689453, -112.359299
2.4822998050000002, -113.254105
2.482910156, -114.020981
2.4835205080000002, -120
2.484130859, -116.483276
2.4847412110000002, -114.483269
2.485351562, -111.552902
2.4859619139999998, -111.070694
2.486572266, -111.160469
2.4871826169999998, -111.635925
2.487792969, -111.499588
2.4884033199999998, -109.440826
2.489013672, -112.131989
2.4896240229999997, -117.002228
2.490234375, -117.356522
2.4908447270000003, -108.017838
2.491455078, -106.608597
2.4920654300000002, -108.495987
2.492675781, -108.800201
2.4932861330000002, -107.123497
2.493896484, -105.296097
2.4945068360000002, -104.411514
2.495117188, -104.379807
2.4957275389999998, -103.654999
2.496337891, -103.032646
2.4969482419999998, -102.971954
2.497558594, -103.299423
2.4981689449999998, -105.859543
2.498779297, -109.575279
2.4993896479999997, -116.152267
2.5, -120
2.5006103520000003, -118.230103
2.501220703, -112.330429
2.5018310550000002, -109.557938
2.502441406, -107.588058
2.5030517580000002, -105.202911
2.503662109, -105.692444
2.5042724610000002, -107.913353
2.504882812, -109.53363
2.5054931639999998, -113.776169
2.506103516, -111.185524
2.5067138669999998, -105.034645
2.507324219, -103.894318
2.5079345699999998, -105.979248
2.508544922, -110.528633
2.5091552729999997, -116.360893
2.509765625, -109.916977
2.5103759770000003, -108.897972
2.510986328, -110.940994
2.5115966800000002, -109.743057
2.512207031, -108.332703
2.5128173830000002, -108.382629
2.513427734, -110.254936
2.5140380860000002, -109.075897
2.514648438, -106.926537
2.5152587889999998, -105.637085
2.515869141, -106.65699
2.5164794919999998, -108.657211
2.517089844, -111.241234
2.5177001949999998, -111.037369
2.518310547, -106.748291
2.5189208979999997, -102.937248
2.51953125, -100.459633
2.5201416020000003, -100.382141
2.520751953, -102.012268
2.5213623050000002, -103.780167
2.521972656, -104.375229
2.5225830080000002, -106.02594
2.523193359, -107.225479
2.5238037110000002, -110.797409
2.524414062, -120
2.5250244139999998, -120
2.525634766, -120
2.5262451169999998, -120
2.526855469, -116.125397
2.5274658199999998, -112.35527
2.528076172, -113.233299
2.5286865229999997, -115.882347
2.529296875, -116.752228
2.5299072270000003, -116.593369
2.530517578, -114.286308
2.5311279300000002, -115.217781
2.531738281, -112.101913
2.5323486330000002, -108.816849
2.532958984, -109.068314
2.5335693360000002, -107.313927
2.534179688, -106.169495
2.5347900389999998, -106.02581
2.535400391, -106.767532
2.5360107419999998, -109.506348
2.536621094, -111.306824
2.5372314449999998, -107.99157
2.537841797, -105.635849
2.5384521479999997, -105.869179
2.5390625, -107.816406
2.5396728520000003, -110.874512
2.540283203, -115.661629
2.5408935550000002, -116.475845
2.541503906, -113.923355
2.5421142580000002, -112.929237
2.542724609, -117.377029
2.5433349610000002, -120
2.543945312, -111.819214
2.5445556639999998, -109.195709
2.545166016, -106.910141
2.5457763669999998, -104.953323
2.546386719, -104.600159
2.5469970699999998, -106.469994
2.547607422, -112.762566
2.5482177729999997, -120
2.548828125, -111.122826
2.5494384770000003, -108.877441
2.550048828, -109.447975
2.5506591800000002, -111.51091
2.551269531, -111.681076
2.5518798830000002, -111.310043
2.552490234, -112.67849
2.5531005860000002, -116.331863
2.553710938, -119.394035
2.5543212889999998, -120
2.554931641, -119.577957
2.5555419919999998, -117.167656
2.556152344, -113.436569
2.5567626949999998, -110.365448
2.557373047, -110.833145
2.5579833979999997, -109.935471
2.55859375, -107.847015
2.5592041020000003, -106.622101
2.559814453, -106.616096
2.5604248050000002, -108.322235
2.561035156, -111.654953
2.5616455080000002, -107.425323
2.562255859, -104.60527
2.5628662110000002, -104.3032
2.563476562, -105.17601
2.5640869139999998, -107.544113
2.564697266, -110.755806
2.5653076169999998, -116.418877
2.565917969, -120
2.5665283199999998, -113.399384
2.567138672, -109.184647
2.5677490229999997, -107.671242
2.568359375, -108.181801
2.5689697270000003, -108.106422
2.569580078, -108.164917
2.5701904300000002, -108.503677
2.570800781, -108.728241
2.5714111330000002, -109.517044
2.572021484, -113.888107
2.5726318360000002, -119.33165
2.573242188, -118.928711
2.5738525389999998, -112.935699
2.574462891, -108.653297
2.5750732419999998, -108.028183
2.575683594, -110.102783
2.5762939449999998, -110.311295
2.576904297, -109.30687
2.5775146479999997, -108.255524
2.578125, -106.771027
2.5787353520000003, -107.450775
2.579345703, -107.919617
2.5799560550000002, -105.892029
2.580566406, -105.894028
2.5811767580000002, -105.898514
2.581787109, -105.5448
2.5823974610000002, -108.563652
2.583007812, -109.452911
2.5836181639999998, -108.978363
2.584228516, -113.697777
2.5848388669999998, -120
2.585449219, -115.081093
2.5860595699999998, -111.270203
2.586669922, -111.200554
2.5872802729999997, -112.376015
2.587890625, -111.988945
2.5885009770000003, -108.629578
2.589111328, -106.114594
2.5897216800000002, -106.93882
2.590332031, -107.717606
2.5909423830000002, -108.143677
2.591552734, -107.827827
2.5921630860000002, -108.334518
2.592773438, -110.690117
2.5933837889999998, -114.795647
2.593994141, -110.465813
2.5946044919999998, -105.842255
2.595214844, -103.505089
2.5958251949999998, -102.878403
2.596435547, -103.614395
2.5970458979999997, -106.207039
2.59765625, -110.647263
2.5982666020000003, -111.010727
2.598876953, -110.054688
2.5994873050000002, -110.175545
2.600097656, -109.826263
2.6007080080000002, -110.79261
2.601318359, -117.87085
2.6019287110000002, -120
2.602539062, -114.995453
2.6031494139999998, -109.032837
2.603759766, -106.360664
2.6043701169999998, -105.352524
2.604980469, -105.322197
2.6055908199999998, -107.573074
2.606201172, -108.985229
2.6068115229999997, -108.803024
2.607421875, -111.04084
2.6080322270000003, -111.619949
2.608642578, -109.555054
2.6092529300000002, -109.286514
2.609863281, -110.433624
2.6104736330000002, -113.583824
2.611083984, -120
2.6116943360000002, -120
2.612304688, -120
2.6129150389999998, -116.046417
2.613525391, -112.23616
2.6141357419999998, -113.76236
2.614746094, -116.446381
2.6153564449999998, -111.870499
2.615966797, -111.927223
2.6165771479999997, -117.7174
2.6171875, -114.662155
2.6177978520000003, -111.323669
2.618408203, -108.312798
2.6190185550000002, -108.093018
2.619628906, -109.924843
2.6202392580000002, -108.723984
2.620849609, -108.206467
2.6214599610000002, -110.016441
2.622070312, -110.154404
2.6226806639999998, -110.018387
2.623291016, -110.077789
2.6239013669999998, -111.690994
2.624511719, -111.662903
2.6251220699999998, -107.439949
2.625732422, -104.926231
2.6263427729999997, -104.502304
2.626953125, -105.582466
2.6275634770000003, -108.262627
2.628173828, -110.743805
2.6287841800000002, -110.401352
2.629394531, -107.331711
2.6300048830000002, -105.138596
2.630615234, -104.02243
2.6312255860000002, -103.744499
2.631835938, -105.203888
2.6324462889999998, -109.73922
2.633056641, -120
2.6336669919999998, -110.213058
2.634277344, -105.32309
2.6348876949999998, -103.857414
2.635498047, -104.403671
2.6361083979999997, -106.305733
2.63671875, -109.535049
2.6373291020000003, -110.318924
2.637939453, -110.32225
2.6385498050000002, -116.423447
2.639160156, -111.154083
2.6397705080000002, -107.343758
2.640380859, -106.952927
2.6409912110000002, -109.305786
2.641601562, -118.45076
2.6422119139999998, -120
2.642822266, -111.992653
2.6434326169999998, -107.368408
2.644042969, -108.252174
2.6446533199999998, -109.981491
2.645263672, -106.48864
2.6458740229999997, -105.454651
2.646484375, -107.522018
2.6470947270000003, -111.27491
2.647705078, -120
2.6483154300000002, -117.416389
2.648925781, -115.008286
2.6495361330000002, -113.838577
2.650146484, -109.137352
2.6507568360000002, -106.813278
2.651367188, -107.314415
2.6519775389999998, -109.398613
2.652587891, -111.662521
2.6531982419999998, -115.962708
2.653808594, -118.939224
2.6544189449999998, -115.324707
2.655029297, -113.716339
2.6556396479999997, -118.370285
2.65625, -119.065216
2.6568603520000003, -113.577301
2.657470703, -111.393204
2.6580810550000002, -112.51947
2.658691406, -116.092728
2.6593017580000002, -113.05513
2.659912109, -108.341095
2.6605224610000002, -106.209099
2.661132812, -107.096451
2.6617431639999998, -109.765182
2.662353516, -114.324913
2.6629638669999998, -114.33223
2.663574219, -110.033417
2.6641845699999998, -107.060692
2.664794922, -107.621536
2.6654052729999997, -111.063293
2.666015625, -112.812759
2.6666259770000003, -115.271156
2.667236328, -109.687126
2.6678466800000002, -105.398804
2.668457031, -104.298599
2.6690673830000002, -103.079147
2.669677734, -103.239212
2.6702880860000002, -105.932831
2.670898438, -109.315613
2.6715087889999998, -109.304955
2.672119141, -107.56575
2.6727294919999998, -108.74295
2.673339844, -111.151596
2.6739501949999998, -117.452072
2.674560547, -120
2.6751708979999997, -118.107285
2.67578125, -111.984444
2.6763916020000003, -112.10495
2.677001953, -115.717941
2.6776123050000002, -118.394585
2.678222656, -120
2.6788330080000002, -117.795868
2.679443359, -111.488464
2.6800537110000002, -108.576141
2.680664062, -107.545555
2.6812744139999998, -108.565247
2.681884766, -110.452545
2.6824951169999998, -110.823021
2.683105469, -112.046753
2.6837158199999998, -110.570923
2.684326172, -108.568298
2.6849365229999997, -109.628647
2.685546875, -111.745285
2.6861572270000003, -115.386749
2.686767578, -120
2.6873779300000002, -115.450409
2.687988281, -111.759949
2.6885986330000002, -112.941704
2.689208984, -112.546577
2.6898193360000002, -110.101624
2.690429688, -109.01722
2.6910400389999998, -110.485611
2.691650391, -115.742447
2.6922607419999998, -120
2.692871094, -116.331787
2.6934814449999998, -116.424103
2.694091797, -117.845581
2.6947021479999997, -118.426811
2.6953125, -116.634842
2.6959228520000003, -112.181633
2.696533203, -110.936707
2.6971435550000002, -110.05365
2.697753906, -109.434746
2.6983642580000002, -110.623474
2.698974609, -114.927521
2.6995849610000002, -113.880524
2.700195312, -110.350403
2.7008056639999998, -107.791046
2.701416016, -106.646973
2.7020263669999998, -107.129631
2.702636719, -108.29834
2.7032470699999998, -109.370361
2.703857422, -110.71331
2.7044677729999997, -112.071671
2.705078125, -111.391251
2.7056884770000003, -110.051231
2.706298828, -107.27581
2.7069091800000002, -104.769661
2.707519531, -104.89254
2.7081298830000002, -105.447395
2.708740234, -106.352478
2.7093505860000002, -109.258057
2.709960938, -114.085724
2.7105712889999998, -114.53334
2.711181641, -115.142441
2.7117919919999998, -115.937279
2.712402344, -117.049492
2.7130126949999998, -115.591354
2.713623047, -113.225929
2.7142333979999997, -110.315514
2.71484375, -107.750946
2.7154541020000003, -108.222382
2.716064453, -108.635597
2.7166748050000002, -106.157135
2.717285156, -104.318451
2.7178955080000002, -105.095177
2.718505859, -106.623138
2.7191162110000002, -110.053558
2.719726562, -112.556267
2.7203369139999998, -113.68676
2.720947266, -110.854401
2.7215576169999998, -107.320053
2.722167969, -106.616226
2.7227783199999998, -107.932739
2.723388672, -108.612991
2.7239990229999997, -109.63681
2.724609375, -111.851059
2.7252197270000003, -112.442398
2.725830078, -118.442085
2.7264404300000002, -113.08651
2.727050781, -112.380707
2.7276611330000002, -113.850891
2.728271484, -118.897141
2.7288818360000002, -120
2.729492188, -110.998268
2.7301025389999998, -107.692276
2.730712891, -106.945419
2.7313232419999998, -107.665863
2.731933594, -110.728043
2.7325439449999998, -111.407455
2.733154297, -109.116707
2.7337646479999997, -105.430054
2.734375, -104.132118
2.7349853520000003, -106.435051
2.735595703, -112.929489
2.7362060550000002, -120
2.736816406, -110.622902
2.7374267580000002, -107.83123
2.738037109, -106.890327
2.7386474610000002, -105.672157
2.739257812, -105.091026
2.7398681639999998, -105.987312
2.740478516, -110.506973
2.7410888669999998, -120
2.741699219, -120
2.7423095699999998, -120
2.742919922, -120
2.7435302729999997, -120
2.744140625, -120
2.7447509770000003, -115.419235
2.745361328, -111.011169
2.7459716800000002, -107.754372
2.746582031, -107.611168
2.7471923830000002, -109.946709
2.747802734, -113.91301
2.7484130860000002, -120
2.749023438, -119.373795
2.7496337889999998, -119.603287
2.750244141, -118.662224
2.7508544919999998, -116.911407
2.751464844, -120
2.7520751949999998, -120
2.752685547, -120
2.7532958979999997, -114.203934
2.75390625, -108.697586
2.7545166020000003, -105.384071
2.755126953, -105.096779
2.7557373050000002, -106.400116
2.756347656, -109.107941
2.7569580080000002, -114.555069
2.757568359, -117.106483
2.7581787110000002, -116.580505
2.758789062, -110.398117
2.7593994139999998, -110.43206
2.760009766, -110.79718
2.7606201169999998, -109.450012
2.761230469, -107.346832
2.7618408199999998, -105.894226
2.762451172, -107.079659
2.7630615229999997, -108.511414
2.763671875, -108.382637
2.7642822270000003, -110.228958
2.764892578, -118.59211
2.7655029300000002, -117.596375
2.766113281, -112.177086
2.7667236330000002, -108.19297
2.767333984, -108.079414
2.7679443360000002, -108.184349
2.768554688, -109.011597
2.7691650389999998, -111.839142
2.769775391, -114.981125
2.7703857419999998, -118.396111
2.770996094, -119.084045
2.7716064449999998, -120
2.772216797, -118.588142
2.7728271479999997, -113.561768
2.7734375, -111.123886
2.7740478520000003, -110.878304
2.774658203, -112.304092
2.7752685550000002, -113.141396
2.775878906, -115.809669
2.7764892580000002, -115.15258
2.777099609, -116.416992
2.7777099610000002, -117.017052
2.778320312, -116.618645
2.7789306639999998, -118.236916
2.779541016, -111.013634
2.7801513669999998, -107.431686
2.780761719, -106.610535
2.7813720699999998, -108.656952
2.781982422, -112.380447
2.7825927729999997, -110.570839
2.783203125, -108.679993
2.7838134770000003, -109.761803
2.784423828, -114.871216
2.7850341800000002, -120
2.785644531, -116.347778
2.7862548830000002, -116.827988
2.786865234, -120
2.7874755860000002, -117.644852
2.788085938, -114.721771
2.7886962889999998, -118.912598
2.789306641, -116.312935
2.7899169919999998, -109.762917
2.790527344, -106.37722
2.7911376949999998, -105.853027
2.791748047, -107.610847
2.7923583979999997, -110.330429
2.79296875, -113.786125
2.7935791020000003, -120
2.794189453, -118.058235
2.7947998050000002, -113.464165
2.795410156, -108.641342
2.7960205080000002, -108.530075
2.796630859, -112.74321
2.7972412110000002, -119.374283
2.797851562, -120
2.7984619139999998, -114.782837
2.799072266, -120
2.7996826169999998, -117.090645
2.800292969, -108.816605
2.8009033199999998, -104.160065
2.801513672, -103.288788
2.8021240229999997, -106.923859
2.802734375, -107.720932
2.8033447270000003, -107.306061
2.803955078, -109.907036
2.8045654300000002, -110.888145
2.805175781, -106.277771
2.8057861330000002, -105.086746
2.806396484, -104.51326
2.8070068360000002, -104.42791
2.807617188, -106.014053
2.8082275389999998, -109.756386
2.808837891, -114.246292
2.8094482419999998, -117.621323
2.810058594, -118.498215
2.8106689449999998, -117.836548
2.811279297, -113.503769
2.8118896479999997, -108.241989
2.8125, -106.821754
2.8131103520000003, -105.93924
2.813720703, -105.995544
2.8143310550000002, -107.798759
2.814941406, -111.517609
2.8155517580000002, -114.012039
2.816162109, -115.088516
2.8167724610000002, -111.530396
2.817382812, -111.624023
2.8179931639999998, -112.986206
2.818603516, -112.721786
2.8192138669999998, -114.623985
2.819824219, -115.685242
2.8204345699999998, -115.040878
2.821044922, -114.067429
2.8216552729999997, -109.682388
2.822265625, -107.144165
2.8228759770000003, -104.488678
2.823486328, -101.17952
2.8240966800000002, -100.278938
2.824707031, -101.464531
2.8253173830000002, -104.261169
2.825927734, -111.026772
2.8265380860000002, -120
2.827148438, -112.643723
2.8277587889999998, -108.615173
2.828369141, -107.653595
2.8289794919999998, -109.980782
2.829589844, -111.385803
2.8302001949999998, -112.814491
2.830810547, -112.230026
2.8314208979999997, -108.812408
2.83203125, -108.133995
2.8326416020000003, -107.707733
2.833251953, -107.197311
2.8338623050000002, -109.340134
2.834472656, -110.270432
2.8350830080000002, -112.266243
2.835693359, -114.152603
2.8363037110000002, -112.655624
2.836914062, -109.953705
2.8375244139999998, -107.410995
2.838134766, -106.734627
2.8387451169999998, -106.381081
2.839355469, -107.132263
2.8399658199999998, -107.63446
2.840576172, -106.704346
2.8411865229999997, -106.353745
2.841796875, -108.151459
2.8424072270000003, -111.789841
2.843017578, -118.479187
2.8436279300000002, -112.500046
2.844238281, -109.420311
2.8448486330000002, -110.676498
2.845458984, -111.323334
2.8460693360000002, -111.962982
2.846679688, -110.114098
2.8472900389999998, -108.297455
2.847900391, -107.786781
2.8485107419999998, -109.689445
2.849121094, -111.565971
2.8497314449999998, -110.133171
2.850341797, -108.981667
2.8509521479999997, -109.746399
2.8515625, -112.966843
2.8521728520000003, -112.607964
2.852783203, -110.444489
2.8533935550000002, -109.546806
2.854003906, -107.469597
2.8546142580000002, -105.695999
2.855224609, -106.784752
2.8558349610000002, -108.137222
2.856445312, -109.721817
2.8570556639999998, -114.282532
2.857666016, -114.767853
2.8582763669999998, -106.37825
2.858886719, -103.740013
2.8594970699999998, -103.347435
2.860107422, -104.220345
2.8607177729999997, -106.691856
2.861328125, -110.651588
2.8619384770000003, -112.939606
2.862548828, -113.241974
2.8631591800000002, -111.957703
2.863769531, -111.759148
2.8643798830000002, -114.03215
2.864990234, -117.985603
2.8656005860000002, -118.507248
2.866210938, -118.250992
2.8668212889999998, -120
2.867431641, -120
2.8680419919999998, -111.981018
2.868652344, -109.344849
2.8692626949999998, -110.59922
2.869873047, -115.616608
2.8704833979999997, -116.621735
2.87109375, -115.752213
2.8717041020000003, -116.732666
2.872314453, -112.038559
2.8729248050000002, -109.734161
2.873535156, -107.324677
2.8741455080000002, -106.293991
2.874755859, -106.985016
2.8753662110000002, -107.765892
2.875976562, -109.477051
2.8765869139999998, -113.272202
2.877197266, -114.134819
2.8778076169999998, -117.449921
2.878417969, -117.065392
2.8790283199999998, -109.595856
2.879638672, -106.32515
2.8802490229999997, -105.345673
2.880859375, -105.191895
2.8814697270000003, -106.249847
2.882080078, -108.530159
2.8826904300000002, -111.193512
2.883300781, -116.003265
2.8839111330000002, -120
2.884521484, -110.977715
2.8851318360000002, -108.817215
2.885742188, -107.651398
2.8863525389999998, -107.412766
2.886962891, -108.004486
2.8875732419999998, -107.977249
2.888183594, -109.291245
2.8887939449999998, -112.026596
2.889404297, -114.501541
2.8900146479999997, -114.991951
2.890625, -109.732368
2.8912353520000003, -108.62075
2.891845703, -113.240067
2.8924560550000002, -118.747025
2.893066406, -117.289429
2.8936767580000002, -115.572388
2.894287109, -114.007996
2.8948974610000002, -108.057602
2.895507812, -104.858627
2.8961181639999998, -104.525948
2.896728516, -105.340889
2.8973388669999998, -108.093277
2.897949219, -108.512352
2.8985595699999998, -105.0112
2.899169922, -105.162506
2.8997802729999997, -107.888123
2.900390625, -114.523941
2.9010009770000003, -110.888184
2.901611328, -108.134689
2.9022216800000002, -106.558777
2.902832031, -104.924774
2.9034423830000002, -104.543213
2.904052734, -105.347244
2.9046630860000002, -106.331863
2.905273438, -108.284386
2.9058837889999998, -110.46814
2.906494141, -112.734795
2.9071044919999998, -120
2.907714844, -120
2.9083251949999998, -115.125153
2.908935547, -110.367645
2.9095458979999997, -108.829185
2.91015625, -107.647003
2.9107666020000003, -106.709099
2.911376953, -105.709465
2.9119873050000002, -105.512001
2.912597656, -108.930237
2.9132080080000002, -116.234703
2.913818359, -118.108406
2.9144287110000002, -115.064148
2.915039062, -111.000656
2.9156494139999998, -110.242531
2.916259766, -109.595993
2.9168701169999998, -108.725204
2.917480469, -108.266991
2.9180908199999998, -113.850143
2.918701172, -116.22287
2.9193115229999997, -111.97361
2.919921875, -110.063248
2.9205322270000003, -110.158852
2.921142578, -115.570786
2.9217529300000002, -118.352425
2.922363281, -120
2.9229736330000002, -120
2.923583984, -120
2.9241943360000002, -116.845596
2.924804688, -115.076614
2.9254150389999998, -115.392395
2.926025391, -114.022095
2.9266357419999998, -113.258606
2.927246094, -111.21962
2.9278564449999998, -109.831696
2.928466797, -113.573982
2.9290771479999997, -120
2.9296875, -119.674683
2.9302978520000003, -117.420647
2.930908203, -120
2.9315185550000002, -116.078606
2.932128906, -112.497116
2.9327392580000002, -109.973335
2.933349609, -106.999771
2.9339599610000002, -107.56633
2.934570312, -113.106064
2.9351806639999998, -120
2.935791016, -116.922569
2.9364013669999998, -111.652756
2.937011719, -113.779839
2.9376220699999998, -120
2.938232422, -119.724976
2.9388427729999997, -114.770645
2.939453125, -112.925873
2.9400634770000003, -113.146606
2.940673828, -113.059143
2.9412841800000002, -109.950317
2.941894531, -107.883987
2.9425048830000002, -107.435066
2.943115234, -108.590813
2.9437255860000002, -111.820236
2.944335938, -113.98584
2.9449462889999998, -116.664734
2.945556641, -120
2.9461669919999998, -120
2.946777344, -111.543739
2.9473876949999998, -108.859337
2.947998047, -108.39753
2.9486083979999997, -108.308426
2.94921875, -109.276924
2.9498291020000003, -110.083015
2.950439453, -109.319763
2.9510498050000002, -110.383789
2.951660156, -111.956367
2.9522705080000002, -114.337875
2.952880859, -112.973923
2.9534912110000002, -108.25827
2.954101562, -106.454704
2.9547119139999998, -106.842384
2.955322266, -107.096863
2.9559326169999998, -107.01461
2.956542969, -106.656227
2.9571533199999998, -105.402969
2.957763672, -104.284126
2.9583740229999997, -103.308014
2.958984375, -103.710258
2.9595947270000003, -106.357101
2.960205078, -112.031029
2.9608154300000002, -120
2.961425781, -113.849579
2.9620361330000002, -109.83989
2.962646484, -110.548248
2.9632568360000002, -115.033043
2.963867188, -114.785194
2.9644775389999998, -111.215782
2.965087891, -107.209053
2.9656982419999998, -106.213364
2.966308594, -108.5354
2.9669189449999998, -108.89946
2.967529297, -109.101166
2.9681396479999997, -111.285599
2.96875, -111.973801
2.9693603520000003, -105.74823
2.969970703, -103.801186
2.9705810550000002, -105.9021
2.971191406, -107.776306
2.9718017580000002, -110.914932
2.972412109, -115.733147
2.9730224610000002, -110.596008
2.973632812, -110.506165
2.9742431639999998, -111.199837
2.974853516, -116.588882
2.9754638669999998, -116.406517
2.976074219, -108.054688
2.9766845699999998, -104.488022
2.977294922, -103.544838
2.9779052729999997, -105.010674
2.978515625, -107.591942
2.9791259770000003, -112.377991
2.979736328, -120
2.9803466800000002, -120
2.980957031, -112.89666
